FID,Id,Shape_Leng,Shape_Area,SUM_Length
2008,0,1756077.902,1.92699E+11,0
2009,0,1571595.797,1.51626E+11,0
2010,0,1106892.171,48164881225,0
2011,0,1789388.102,1.9269E+11,31.12812393
2012,0,1609179.583,1.59994E+11,0
2013,0,1643591.454,1.67655E+11,0
2014,0,1609179.583,1.59994E+11,0
2015,0,1337535.702,99515122080,0
2016,0,1846392.362,1.964E+11,74.96997996
2017,0,1673596.678,1.74335E+11,0
2018,0,1389981.67,1.11192E+11,0
2019,0,1486999.152,1.32792E+11,0
2020,0,1106892.171,48164881225,0
2021,0,3999034.839,1.63678E+11,2400.52119
2022,0,1700163.766,1.8025E+11,0
2023,0,1772854.53,1.96434E+11,0
2024,0,1389981.67,1.11192E+11,0
2025,0,1337535.702,99515122080,0
2026,0,1723056.03,1.85347E+11,0
2027,0,1572039.882,1.51725E+11,0
2028,0,1389981.67,1.11192E+11,0
2029,0,2481653.712,1.56145E+11,1250.024454
2030,0,1766547.624,1.9503E+11,0
2031,0,1643591.454,1.67655E+11,0
2032,0,720967.8381,23196387754,315.5802732
2033,0,1486999.152,1.32792E+11,0
2034,0,1486999.152,1.32792E+11,0
2035,0,1643591.454,1.67655E+11,0
2036,0,1766547.624,1.9503E+11,0
2037,0,1815479.977,1.9632E+11,42.59616112
2038,0,412925.4436,1397771413,353.1842343
2039,0,2969666.295,36075245157,1076.486571
2040,0,5248024.722,25559221419,1708.91067
2041,0,1403175.352,1.00924E+11,452.556513
2042,0,1550828.471,15405203180,192.4181264
2043,0,1609584.555,1.60084E+11,0
2044,0,1882133.309,1.65689E+11,194.8949281
2045,0,4689213.912,65849928788,2775.101244
2046,0,983885.745,20778855806,0
2047,0,1673918.497,1.74407E+11,0
2048,0,1772854.531,1.96434E+11,0
2049,0,1107577.005,48317351914,0
2050,0,1722822.561,1.85295E+11,0
2051,0,1673918.497,1.74407E+11,0
2052,0,1282796.024,87327935897,0
2053,0,1571595.797,1.51626E+11,0
2054,0,1673918.497,1.74407E+11,0
2055,0,1643591.454,1.67655E+11,0
2056,0,1700441.959,1.80312E+11,0
2057,0,1337535.702,99515122058,0
2058,0,1609584.555,1.60084E+11,0
2059,0,983885.745,20778855806,0
2060,0,1723056.03,1.85347E+11,0
2061,0,1700163.766,1.8025E+11,0
2062,0,1722822.561,1.85295E+11,0
2063,0,1572039.882,1.51725E+11,0
2064,0,1722822.561,1.85295E+11,0
2065,0,1439881.255,1.22301E+11,0
2066,0,1336929.174,99380085192,0
2067,0,1046492.173,34717487182,0
2068,0,1132281.176,48133783831,14.53263309
2069,0,1571595.797,1.51626E+11,0
2070,0,1487625.839,14756379796,554.6994824
2071,0,3189754.903,1.59003E+11,1941.296432
2072,0,1318769.355,22300177478,997.4086129
2073,0,2477688.362,1.92008E+11,785.8140209
2074,0,1531118.199,1.42614E+11,0
2075,0,1286421.548,63017928306,297.5254862
2076,0,1045796.3,34562558637,0
2077,0,983885.7452,20778855811,0
2078,0,1643227.307,1.67574E+11,0
2079,0,1531118.199,1.42614E+11,0
2080,0,2268595.89,1.91377E+11,495.0936894
2081,0,1439881.255,1.22301E+11,0
2082,0,1167526.234,61664387307,0
2083,0,3037281.183,17029315275,1413.45062
2084,0,1774975.243,1.96906E+11,0
2085,0,2754429.873,1.86791E+11,1015.534934
2086,0,1774975.243,1.96906E+11,0
2087,0,2393318.408,1.19154E+11,794.1925573
2088,0,1700163.765,1.8025E+11,0
2089,0,1530636.927,1.42507E+11,0
2090,0,1981034.994,1.15327E+11,916.6570912
2091,0,1461927.965,1.22286E+11,21.68144766
2092,0,1337535.702,99515122080,0
2093,0,4849635.201,58208705037,2399.143079
2094,0,6172143.89,83860195858,4382.757656
2095,0,2356346.746,1.48534E+11,1231.635882
2096,0,1702109.561,46044775866,485.0275068
2097,0,1772901.931,1.96445E+11,0
2098,0,1722822.56,1.85295E+11,0
2099,0,1389397.415,1.11062E+11,0
2100,0,1756219.402,1.9273E+11,0
2101,0,1282796.024,87327935897,0
2102,0,1772901.931,1.96445E+11,0
2103,0,1772901.931,1.96445E+11,0
2104,0,2439464.234,1.6697E+11,958.531805
2105,0,1700441.959,1.80312E+11,0
2106,0,1486999.152,1.32792E+11,0
2107,0,1282796.024,87327935917,0
2108,0,1741484.487,1.8945E+11,0
2109,0,1741672.329,1.89492E+11,0
2110,0,1787027.31,1.89435E+11,39.76568432
2111,0,1741484.487,1.8945E+11,0
2112,0,1535043.498,1.10225E+11,192.4594362
2113,0,1486477.729,1.32676E+11,0
2114,0,4206582.251,1.36845E+11,2607.762999
2115,0,1884373.007,1.06504E+11,784.3691504
2116,0,1752435.254,1.89448E+11,7.822805476
2117,0,1766547.624,1.9503E+11,0
2118,0,2266308.577,1.1627E+11,758.8246639
2119,0,1772854.53,1.96434E+11,0
2120,0,1166855.981,61515162728,0
2121,0,6881958.768,52311058233,2825.965379
2122,0,1741484.487,1.8945E+11,0
2123,0,1741672.329,1.89492E+11,0
2124,0,1408226.236,1.05454E+11,301.9785699
2125,0,1531118.199,1.42614E+11,0
2126,0,2997074.914,40631062265,954.7463428
2127,0,520910.8813,13103712809,213.3131717
2128,0,1573449.695,1.32586E+11,76.93671861
2129,0,3452477.704,22415981481,973.1535286
2130,0,1226031.587,74689959517,0
2131,0,1673591.576,1.74334E+11,0
2132,0,1741672.329,1.89492E+11,0
2133,0,2202619.101,11406323082,311.4115477
2134,0,1609584.555,1.60084E+11,0
2135,0,1146017.997,2711327144,297.4420628
2136,0,1470443.765,58988082572,162.5078015
2137,0,557688.48,14525989910,242.9424971
2138,0,1226031.587,74689959517,0
2139,0,1531118.199,1.42614E+11,0
2140,0,2876878.299,15504124955,1675.802474
2141,0,969477.1136,27799486743,548.940939
2142,0,1756077.902,1.92699E+11,0
2143,0,1723056.03,1.85347E+11,0
2144,0,1903101.568,1.61426E+11,672.690178
2145,0,2617468.403,17990502748,1300.556222
2146,0,2559941.011,1.81815E+11,957.0986701
2147,0,1756077.902,1.92699E+11,0
2148,0,1572039.882,1.51725E+11,0
2149,0,1791089.835,1.92717E+11,35.03584483
2150,0,1676211.824,1.20067E+11,298.5930296
2151,0,1486999.152,1.32792E+11,0
2152,0,1673918.497,1.74407E+11,0
2153,0,1045796.3,34562558637,0
2154,0,1609179.583,1.59994E+11,0
2155,0,1643227.306,1.67574E+11,0
2156,0,1539375.257,1.10863E+11,104.6334643
2157,0,1772901.931,1.96445E+11,0
2158,0,1700163.765,1.8025E+11,0
2159,0,2931521.01,1.44109E+11,1173.83881
2160,0,1531118.199,1.42614E+11,0
2161,0,1535141.877,15315981934,709.6562722
2162,0,5698346.516,99219515773,4297.081579
2163,0,2367479.925,90705143647,923.8914748
2164,0,1741672.329,1.89492E+11,0
2165,0,1677167.708,1.74407E+11,3.180688116
2166,0,1045796.3,34562558629,0
2167,0,1389981.67,1.11192E+11,0
2168,0,983885.7452,20778855811,0
2169,0,1609584.555,1.60084E+11,0
2170,0,1439881.255,1.22301E+11,0
2171,0,2836519.076,1.60943E+11,1464.882414
2172,0,1609584.555,1.60084E+11,0
2173,0,1756219.402,1.9273E+11,0
2174,0,1609179.583,1.59994E+11,0
2175,0,1282796.024,87327935917,0
2176,0,1756219.401,1.9273E+11,0
2177,0,1269517.446,64260224473,405.1699951
2178,0,983885.7452,20778855811,0
2179,0,1531118.199,1.42614E+11,0
2180,0,1756219.402,1.9273E+11,0
2181,0,1700441.959,1.80312E+11,0
2182,0,1774975.243,1.96906E+11,0
2183,0,1282796.024,87327935917,0
2184,0,2731791.93,1.33829E+11,1249.623916
2185,0,3354234.406,1.31229E+11,1991.177288
2186,0,1700441.959,1.80312E+11,0
2187,0,1307565,74251270300,57.40705414
2188,0,1226031.587,74689959500,0
2189,0,1790410.789,1.96901E+11,15.43467673
2190,0,2268164.169,1.49476E+11,996.2105483
2191,0,1282796.024,87327935917,0
2192,0,1742225.277,69955424677,806.3136927
2193,0,324285.4538,3710379191,115.2027138
2194,0,1723056.03,1.85347E+11,0
2195,0,1368834.53,86844003769,443.0870666
2196,0,2687688.699,28984745842,609.2139505
2197,0,1226031.587,74689959517,0
2198,0,1700441.959,1.80312E+11,0
2199,0,1772854.531,1.96434E+11,0
2200,0,19963.24958,10431605.87,19.24390236
2201,0,3713691.426,73410482664,2852.393446
2202,0,2925476.791,95923745297,1247.929614
2203,0,1756219.402,1.9273E+11,0
2204,0,1166855.981,61515162728,0
2205,0,2339232.031,24688909346,767.1518239
2206,0,1531118.199,1.42614E+11,0
2207,0,1766642.25,1.95051E+11,0
2208,0,1395708.47,52918094131,413.6360342
2209,0,1817200.669,1.96433E+11,44.25383028
2210,0,983885.745,20778855806,0
2211,0,1337535.702,99515122080,0
2212,0,1609179.583,1.59994E+11,0
2213,0,1530636.927,1.42507E+11,0
2214,0,1756219.402,1.9273E+11,0
2215,0,1766642.25,1.95051E+11,0
2216,0,1530636.927,1.42507E+11,0
2217,0,2795887.77,94260355827,1033.233378
2218,0,1781763.899,1.53528E+11,473.6739308
2219,0,1486482.832,1.32677E+11,0
2220,0,1572039.882,1.51725E+11,0
2221,0,416235.5356,4062376954,204.0982163
2222,0,1741484.487,1.8945E+11,0
2223,0,1609584.555,1.60084E+11,0
2224,0,1948939.882,1.20181E+11,845.4407268
2225,0,1756219.401,1.9273E+11,0
2226,0,1609584.555,1.60084E+11,0
2227,0,1698880.213,1.46093E+11,412.5700196
2228,0,1282165.072,87187461362,0
2229,0,1772901.931,1.96445E+11,0
2230,0,1255116.071,59973282813,598.9676083
2231,0,1282796.024,87327935897,0
2232,0,2982205.932,93949289741,1896.703342
2233,0,983885.7452,20778855811,0
2234,0,1643591.454,1.67655E+11,0
2235,0,1977231.759,62146876189,693.4925983
2236,0,1106892.171,48164881225,0
2237,0,1414299.601,68947291175,257.3535309
2238,0,1291518.694,69057273650,556.9679246
2239,0,1389402.517,1.11063E+11,0
2240,0,983885.745,20778855806,0
2241,0,1741484.487,1.8945E+11,0
2242,0,1722822.561,1.85295E+11,0
2243,0,3099618.866,84348163338,1800.283884
2244,0,1741484.487,1.8945E+11,0
2245,0,1130781.725,43673351225,586.797368
2246,0,1045796.3,34562558637,0
2247,0,1337535.702,99515122080,0
2248,0,5303761.551,27773923429,2052.372575
2249,0,1584281.458,1.51715E+11,11.91979369
2250,0,1822044.6,7433006058,971.2833883
2251,0,1909960.878,1.94886E+11,142.4242049
2252,0,1425808.134,73036552702,209.533364
2253,0,1572039.882,1.51725E+11,0
2254,0,1531118.199,1.42614E+11,0
2255,0,1643591.453,1.67655E+11,0
2256,0,1744045.657,1.80257E+11,43.96458129
2257,0,1723056.03,1.85347E+11,0
2258,0,182137.7441,1301633302,74.69764316
2259,0,1459936.216,84536151964,654.5913217
2260,0,1572039.882,1.51725E+11,0
2261,0,1486999.152,1.32792E+11,0
2262,0,1756219.402,1.9273E+11,0
2263,0,1439881.255,1.22301E+11,0
2264,0,1511519.047,1.22167E+11,57.93989377
2265,0,1286525.352,18561627100,843.4184553
2266,0,1487158.983,63670182578,953.0658539
2267,0,1783976.728,1.96814E+11,60.54627466
2268,0,1282796.024,87327935897,0
2269,0,1643591.454,1.67655E+11,0
2270,0,1700441.959,1.80312E+11,0
2271,0,1106892.171,48164881225,0
2272,0,4608178.92,65490106964,2301.116839
2273,0,1486999.151,1.32792E+11,0
2274,0,2006824.974,86187765854,550.6599408
2275,0,1282796.024,87327935897,0
2276,0,1306518.258,16608192157,395.3270876
2277,0,1999335.933,1.15354E+11,949.419908
2278,0,1728166.412,1.51041E+11,135.4420686
2279,0,1191167.428,59721051317,163.0904891
2280,0,1282796.024,87327935897,0
2281,0,1772854.531,1.96434E+11,0
2282,0,4226985.84,1.81009E+11,2486.376496
2283,0,1609584.555,1.60084E+11,0
2284,0,1439881.255,1.22301E+11,0
2285,0,1766547.624,1.9503E+11,0
2286,0,1486999.152,1.32792E+11,0
2287,0,2435742.04,17725622016,371.799481
2288,0,1486999.152,1.32792E+11,0
2289,0,1439881.255,1.22301E+11,0
2290,0,1723056.03,1.85347E+11,0
2291,0,1707318.725,1.80311E+11,6.830695724
2292,0,1772901.931,1.96445E+11,0
2293,0,1772901.931,1.96445E+11,0
2294,0,1373254.93,23467087215,405.9880065
2295,0,1673596.678,1.74335E+11,0
2296,0,865445.1048,27574930323,338.1477357
2297,0,1643591.454,1.67655E+11,0
2298,0,1572039.882,1.51725E+11,0
2299,0,1389402.517,1.11063E+11,0
2300,0,1282796.024,87327935897,0
2301,0,1486482.832,1.32677E+11,0
2302,0,1224150.234,47519305435,72.54823687
2303,0,1766642.25,1.95051E+11,0
2304,0,1772901.931,1.96445E+11,0
2305,0,1812142.523,1.74464E+11,524.4475477
2306,0,1700441.959,1.80312E+11,0
2307,0,1486482.832,1.32677E+11,0
2308,0,1439332.239,1.22179E+11,0
2309,0,1609584.555,1.60084E+11,0
2310,0,1766642.25,1.95051E+11,0
2311,0,3149462.178,83237074700,1731.518984
2312,0,1673918.497,1.74407E+11,0
2313,0,1486482.831,1.32677E+11,0
2314,0,1531118.199,1.42614E+11,0
2315,0,983885.7452,20778855811,0
2316,0,1439881.255,1.22301E+11,0
2317,0,1439881.255,1.22301E+11,0
2318,0,1835126.18,1.59051E+11,196.9541472
2319,0,1846081.386,1.66765E+11,189.7916251
2320,0,1777689.887,1.92716E+11,21.63531668
2321,0,1389981.67,1.11192E+11,0
2322,0,1439881.255,1.22301E+11,0
2323,0,1709221.775,87418603791,1013.084875
2324,0,983885.7452,20778855811,0
2325,0,1673596.678,1.74335E+11,0
2326,0,1723056.03,1.85347E+11,0
2327,0,518281.8784,6260521485,342.2463568
2328,0,3786774.607,53950703671,2192.416433
2329,0,1774975.243,1.96906E+11,0
2330,0,1772901.931,1.96445E+11,0
2331,0,1113482.607,11352042265,100.0789469
2332,0,1572039.882,1.51725E+11,0
2333,0,1166855.981,61515162728,0
2334,0,4196393.339,1.72649E+11,2579.432396
2335,0,1639202.658,1.59977E+11,42.68817359
2336,0,1249889.979,48069640926,58.1144016
2337,0,1282796.024,87327935917,0
2338,0,3877660.531,32202703654,3124.46763
2339,0,3205366.77,18460419859,1449.856391
2340,0,1766642.25,1.95051E+11,0
2341,0,848246.8746,34687619105,379.7586021
2342,0,1337535.702,99515122080,0
2343,0,1572039.882,1.51725E+11,0
2344,0,1609584.555,1.60084E+11,0
2345,0,1439881.255,1.22301E+11,0
2346,0,2197249.623,1.95663E+11,313.850627
2347,0,1282796.024,87327935897,0
2348,0,1531118.199,1.42614E+11,0
2349,0,1643227.307,1.67574E+11,0
2350,0,1439881.255,1.22301E+11,0
2351,0,1766642.25,1.95051E+11,0
2352,0,1337535.702,99515122080,0
2353,0,1531118.199,1.42614E+11,0
2354,0,1106892.171,48164881225,0
2355,0,1282796.024,87327935897,0
2356,0,1799473.486,1.96861E+11,24.49762422
2357,0,1673918.497,1.74407E+11,0
2358,0,1700163.766,1.8025E+11,0
2359,0,1531118.199,1.42614E+11,0
2360,0,2308481.456,1.16748E+11,1330.490504
2361,0,1486999.152,1.32792E+11,0
2362,0,2263003.124,82435325711,756.9556571
2363,0,4856440.35,22326604652,957.7664366
2364,0,1756077.902,1.92699E+11,0
2365,0,3155012.93,13180574213,1834.774588
2366,0,2752417.802,1.49313E+11,1401.199332
2367,0,1673918.497,1.74407E+11,0
2368,0,1751942.576,39986329449,821.250757
2369,0,1769510.342,1.95051E+11,2.878374663
2370,0,1337535.702,99515122080,0
2371,0,1530636.927,1.42507E+11,0
2372,0,983885.7452,20778855811,0
2373,0,2976004.777,13004219873,334.1943867
2374,0,1226031.587,74689959500,0
2375,0,1741672.329,1.89492E+11,0
2376,0,798390.11,5767654127,434.45027
2377,0,1774975.242,1.96906E+11,0
2378,0,2827455.911,20328167309,891.0071405
2379,0,1722822.56,1.85295E+11,0
2380,0,1643591.453,1.67655E+11,0
2381,0,1106892.171,48164881225,0
2382,0,1756077.902,1.92699E+11,0
2383,0,5514220.53,43220436198,2728.244837
2384,0,1106892.171,48164881225,0
2385,0,1439332.239,1.22179E+11,0
2386,0,1045796.3,34562558629,0
2387,0,982622.0885,20705611843,12.66083091
2388,0,1585826.546,90849817967,435.668243
2389,0,1699951.13,1.74365E+11,26.53965198
2390,0,1673918.497,1.74407E+11,0
2391,0,1772854.531,1.96434E+11,0
2392,0,1723056.03,1.85347E+11,0
2393,0,1292085.477,72848558679,251.1921974
2394,0,1700441.959,1.80312E+11,0
2395,0,1784020.479,1.96905E+11,9.045532265
2396,0,1337535.702,99515122080,0
2397,0,1490151.772,1.33959E+11,491.3165439
2398,0,1756219.402,1.9273E+11,0
2399,0,1643591.454,1.67655E+11,0
2400,0,4183170.476,16908061852,1360.114639
2401,0,1454772.923,19087456045,821.041436
2402,0,1571595.797,1.51626E+11,0
2403,0,1166855.981,61515162728,0
2404,0,1637907.631,1.58501E+11,147.5306164
2405,0,2298774.828,1.20395E+11,1020.705747
2406,0,1700441.959,1.80312E+11,0
2407,0,3480458.519,56846135864,1337.935404
2408,0,1389981.67,1.11192E+11,0
2409,0,2478946.601,1.43345E+11,1075.140627
2410,0,1337535.702,99515122058,0
2411,0,2205971.041,1.88884E+11,443.9721077
2412,0,1337535.702,99515122080,0
2413,0,1643227.307,1.67574E+11,0
2414,0,1531118.199,1.42614E+11,0
2415,0,1045796.3,34562558629,0
2416,0,2179908.751,1.70949E+11,500.3092918
2417,0,1783163.412,1.80116E+11,72.26917688
2418,0,1389981.67,1.11192E+11,0
2419,0,3809764.892,1.33967E+11,2312.521585
2420,0,1774975.243,1.96906E+11,0
2421,0,1662337.014,1.74362E+11,190.0731263
2422,0,1600216.051,1.20988E+11,1046.474543
2423,0,3238003.004,47665030625,1244.301131
2424,0,2256905.695,36296485679,1248.123598
2425,0,1531118.199,1.42614E+11,0
2426,0,1202825.34,61229616250,62.3451503
2427,0,3714977.823,64098085995,2013.653375
2428,0,2187325.577,1.86892E+11,547.7492948
2429,0,7747.357599,947362.1375,1.850930391
2430,0,1832678.49,21835575798,690.9432022
2431,0,1875227.53,1.21018E+11,327.7470518
2432,0,1154517.064,2429212437,438.4627429
2433,0,1772854.531,1.96434E+11,0
2434,0,3251436.265,21279489067,2582.889929
2435,0,1572039.881,1.51725E+11,0
2436,0,1774975.242,1.96906E+11,0
2437,0,1609179.583,1.59994E+11,0
2438,0,1803584.656,1.96422E+11,30.69018351
2439,0,1756219.402,1.9273E+11,0
2440,0,1741672.329,1.89492E+11,0
2441,0,1226031.587,74689959517,0
2442,0,1772854.53,1.96434E+11,0
2443,0,1609584.555,1.60084E+11,0
2444,0,1531118.199,1.42614E+11,0
2445,0,464226.8163,10628724518,246.8677563
2446,0,1741672.329,1.89492E+11,0
2447,0,1609179.583,1.59994E+11,0
2448,0,1106892.171,48164881225,0
2449,0,1246812.132,81495994977,518.0704083
2450,0,1731775.817,1.80215E+11,31.21389769
2451,0,1426864.747,1.21436E+11,73.56268661
2452,0,1572039.882,1.51725E+11,0
2453,0,1337535.702,99515122080,0
2454,0,1839191.701,1.95028E+11,69.00902327
2455,0,1389981.67,1.11192E+11,0
2456,0,1772901.931,1.96445E+11,0
2457,0,1722822.561,1.85295E+11,0
2458,0,1756077.902,1.92699E+11,0
2459,0,1379704.567,48293192405,727.2642249
2460,0,1609179.583,1.59994E+11,0
2461,0,1643591.454,1.67655E+11,0
2462,0,1337535.702,99515122058,0
2463,0,1766547.624,1.9503E+11,0
2464,0,1744370.587,1.89491E+11,2.709355984
2465,0,2724024.197,85257910421,1657.595316
2466,0,2649195.042,71460191829,1579.901589
2467,0,2190755.063,93256319555,831.750818
2468,0,1439881.255,1.22301E+11,0
2469,0,1167526.234,61664387307,0
2470,0,1106892.171,48164881215,0
2471,0,1766547.624,1.9503E+11,0
2472,0,1337535.702,99515122080,0
2473,0,1486482.831,1.32677E+11,0
2474,0,580079.0792,1184645310,107.0832593
2475,0,1779428.091,1.92708E+11,19.79767429
2476,0,1756077.902,1.92699E+11,0
2477,0,1106892.171,48164881215,0
2478,0,1772854.53,1.96434E+11,0
2479,0,1741672.329,1.89492E+11,0
2480,0,1774975.243,1.96906E+11,0
2481,0,2183346.612,33661783408,245.1707247
2482,0,483928.4981,1846130851,200.9339937
2483,0,983885.7452,20778855811,0
2484,0,1486482.832,1.32677E+11,0
2485,0,1185445.039,48088245785,33.87902079
2486,0,2621217.831,37063147075,1129.413801
2487,0,1893452.101,1.85175E+11,174.132504
2488,0,2794971.566,79998330463,1443.830228
2489,0,30531.34968,7481543.95,6.365977112
2490,0,1008424.152,25926449541,129.1841928
2491,0,1603929.616,98772030571,199.9700718
2492,0,1829896.367,1.87909E+11,155.8270457
2493,0,839455.2063,14621800743,520.8652568
2494,0,1787585.795,1.95038E+11,21.03287111
2495,0,1486482.832,1.32677E+11,0
2496,0,220736.7195,1326544070,197.7248212
2497,0,1483544.242,99324730036,104.5949831
2498,0,1609179.583,1.59994E+11,0
2499,0,1810084.252,1.92632E+11,53.93523496
2500,0,1572039.881,1.51725E+11,0
2501,0,1486482.831,1.32677E+11,0
2502,0,1609584.555,1.60084E+11,0
2503,0,1572039.882,1.51725E+11,0
2504,0,1772901.931,1.96445E+11,0
2505,0,2191059.605,1.87588E+11,405.0804427
2506,0,1772854.531,1.96434E+11,0
2507,0,1045796.3,34562558637,0
2508,0,2059244.77,1.89219E+11,314.1874072
2509,0,1756638.078,1.88583E+11,184.9468115
2510,0,1093359.434,1077245305,174.7320303
2511,0,4574582.894,30124612809,2410.196094
2512,0,1671730.213,33035074265,538.8988794
2513,0,1673918.497,1.74407E+11,0
2514,0,1698504.864,1.87648E+11,197.5866176
2515,0,1776056.905,1.45556E+11,619.2177071
2516,0,1741484.487,1.8945E+11,0
2517,0,1220018.661,61497797081,22.98216928
2518,0,1609179.583,1.59994E+11,0
2519,0,2804041.094,1.59639E+11,1444.183193
2520,0,1673596.678,1.74335E+11,0
2521,0,1590303.849,98995410097,164.1961606
2522,0,2846616.142,1.85023E+11,1098.546468
2523,0,1282796.024,87327935897,0
2524,0,1572039.881,1.51725E+11,0
2525,0,1766642.25,1.95051E+11,0
2526,0,1662048.33,1.51138E+11,93.41835734
2527,0,1336929.174,99380085215,0
2528,0,1530636.927,1.42507E+11,0
2529,0,1337535.702,99515122080,0
2530,0,2676323.169,14914685292,292.2103872
2531,0,1643227.307,1.67574E+11,0
2532,0,1609584.555,1.60084E+11,0
2533,0,1702948.147,1.67563E+11,54.38787703
2534,0,1722817.458,1.85294E+11,0
2535,0,1082337.413,17656798676,290.8515169
2536,0,1500202.921,21867444107,896.8351893
2537,0,1775860.936,1.96444E+11,2.957967691
2538,0,1947812.44,1.89054E+11,205.8037372
2539,0,1578428.443,1.55282E+11,149.1117
2540,0,2054111.085,1.83424E+11,351.049658
2541,0,1337535.702,99515122080,0
2542,0,3339880.079,1.32125E+11,2056.16493
2543,0,1673596.678,1.74335E+11,0
2544,0,2268097.83,1.07762E+11,662.8184053
2545,0,1486999.152,1.32792E+11,0
2546,0,3375341.12,9007082838,609.8008668
2547,0,1595011.902,1.32472E+11,89.06478379
2548,0,1741672.329,1.89492E+11,0
2549,0,1677181.76,99009687551,222.2526673
2550,0,1723056.03,1.85347E+11,0
2551,0,100180.3622,248962571.3,40.61299803
2552,0,1530636.927,1.42507E+11,0
2553,0,1643591.453,1.67655E+11,0
2554,0,1741672.329,1.89492E+11,0
2555,0,457425.5342,5410559521,197.7193903
2556,0,1180012.652,34395442612,35.47225332
2557,0,1571595.797,1.51626E+11,0
2558,0,1075943.091,28183828902,819.0652838
2559,0,1628003.898,78054013696,816.1717076
2560,0,1083346.358,5509240257,298.1748438
2561,0,1760749.662,54075596887,791.7045649
2562,0,3342897.912,1.13724E+11,1521.026029
2563,0,1673918.497,1.74407E+11,0
2564,0,1167526.234,61664387293,0
2565,0,1766642.25,1.95051E+11,0
2566,0,1125401.633,32543396778,616.6330879
2567,0,2399382.57,1.87589E+11,703.1506188
2568,0,983885.7452,20778855811,0
2569,0,1337535.702,99515122080,0
2570,0,1935345.061,1.21293E+11,397.6301506
2571,0,1439881.255,1.22301E+11,0
2572,0,1486999.151,1.32792E+11,0
2573,0,1167521.132,61664034003,0
2574,0,1700163.766,1.8025E+11,0
2575,0,1766642.25,1.95051E+11,0
2576,0,1167526.234,61664387307,0
2577,0,1045796.3,34562558629,0
2578,0,1766642.25,1.95051E+11,0
2579,0,1766642.25,1.95051E+11,0
2580,0,1216021.592,7502994298,358.9689824
2581,0,3417431.758,1.74362E+11,1824.302217
2582,0,1065917.653,34197382075,184.7116062
2583,0,1558324.424,36903822101,626.4336172
2584,0,1878920.919,1.85266E+11,154.9344038
2585,0,1188234.691,61616118099,26.64014128
2586,0,1164067.969,61479574328,5.708936283
2587,0,1486999.152,1.32792E+11,0
2588,0,1282796.024,87327935917,0
2589,0,3300277.366,1.06974E+11,1986.222069
2590,0,2473398.709,32205385773,516.9551319
2591,0,1282796.024,87327935917,0
2592,0,1756219.402,1.9273E+11,0
2593,0,1486482.832,1.32677E+11,0
2594,0,1707307.942,1.80249E+11,2.679772164
2595,0,205329.1638,113421873.5,116.4285854
2596,0,1604123.906,1.59895E+11,17.77961986
2597,0,1609584.555,1.60084E+11,0
2598,0,4529622.297,30246471464,1485.027358
2599,0,1700163.765,1.8025E+11,0
2600,0,1756077.902,1.92699E+11,0
2601,0,785874.1036,2592589146,569.7367459
2602,0,1723056.03,1.85347E+11,0
2603,0,983885.7452,20778855811,0
2604,0,1337535.702,99515122058,0
2605,0,734636.6297,4059951977,436.9517706
2606,0,3013684.302,79691739540,1356.290756
2607,0,1486999.151,1.32792E+11,0
2608,0,1673596.678,1.74335E+11,0
2609,0,1045796.3,34562558637,0
2610,0,5929837.678,7715803903,1904.062061
2611,0,1772901.931,1.96445E+11,0
2612,0,1531118.199,1.42614E+11,0
2613,0,983885.745,20778855806,0
2614,0,1673596.678,1.74335E+11,0
2615,0,1530636.927,1.42507E+11,0
2616,0,1337535.702,99515122080,0
2617,0,3383358.121,21295474303,1478.138933
2618,0,1280124.968,87209462386,29.83449837
2619,0,1985352.345,1.37701E+11,862.1762273
2620,0,1673596.678,1.74335E+11,0
2621,0,1722822.561,1.85295E+11,0
2622,0,348668.0002,681731494.9,183.7862146
2623,0,1673918.497,1.74407E+11,0
2624,0,1609584.555,1.60084E+11,0
2625,0,1572039.882,1.51725E+11,0
2626,0,1673918.497,1.74407E+11,0
2627,0,1531118.199,1.42614E+11,0
2628,0,1756219.401,1.9273E+11,0
2629,0,1756077.902,1.92699E+11,0
2630,0,1180365.656,10552458123,294.6845148
2631,0,7136010.726,54205929499,5172.75673
2632,0,1486482.832,1.32677E+11,0
2633,0,1530636.927,1.42507E+11,0
2634,0,1439881.255,1.22301E+11,0
2635,0,2372759.541,10784527768,471.619518
2636,0,2434130.2,75385079407,1453.323635
2637,0,2357041.946,20823997104,506.1081137
2638,0,1774975.243,1.96906E+11,0
2639,0,1609179.583,1.59994E+11,0
2640,0,1756219.402,1.9273E+11,0
2641,0,1498673.817,1.10968E+11,100.2274343
2642,0,720904.209,11037864488,289.8438612
2643,0,1756077.902,1.92699E+11,0
2644,0,2296336.412,84140550884,1535.872137
2645,0,1571595.797,1.51626E+11,0
2646,0,1766547.624,1.9503E+11,0
2647,0,1643591.454,1.67655E+11,0
2648,0,1674992.455,1.38336E+11,450.1762592
2649,0,1439881.255,1.22301E+11,0
2650,0,1486482.831,1.32677E+11,0
2651,0,1700163.766,1.8025E+11,0
2652,0,1637310.73,1.60031E+11,26.90227505
2653,0,2713004.34,1.00418E+11,1464.118943
2654,0,1439332.239,1.22179E+11,0
2655,0,1609584.555,1.60084E+11,0
2656,0,1766642.25,1.95051E+11,0
2657,0,1439332.239,1.22179E+11,0
